id,county,fvo,type,name,status,review_class,verification,species_scope,source_status
GAV-FK:f936965dcc0b79df622eb482,Gävleborg,Dellenbygdens fvof,Sjö,Stormyrtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:a729c5b3fff28dfa2b15c38b,Gävleborg,Dellenbygdens fvof,Sjö,Stornaggtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:285e7bc04b7e4283f39ba8eb,Gävleborg,Dellenbygdens fvof,Sjö,Storuven,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:0ad0197e47a83972cc9bf367,Gävleborg,Dellenbygdens fvof,Sjö,Strandsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:2b2939ed233697d5204caa26,Gävleborg,Dellenbygdens fvof,Sjö,Styggtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:3ac75adfc40f45b1cf214b4e,Gävleborg,Dellenbygdens fvof,Sjö,Surängssjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:a87f9b81040cbadc972dbc97,Gävleborg,Dellenbygdens fvof,Sjö,Sättjärasjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:b245875294fd97551d5a762d,Gävleborg,Dellenbygdens fvof,Sjö,Södra Abborrtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:0346224a88c7eac5d8a70a11,Gävleborg,Dellenbygdens fvof,Sjö,Tjärnatjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:7bba4094ae14897a6bfd2643,Gävleborg,Dellenbygdens fvof,Sjö,Torpsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:c38774e3374bcaa5fa220310,Gävleborg,Dellenbygdens fvof,Sjö,Trollsvallssjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:683fd646180156c864293d37,Gävleborg,Dellenbygdens fvof,Sjö,Västra Brännåstjärne,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:70b27757034691c20b09eb52,Gävleborg,Dellenbygdens fvof,Sjö,Vålåssjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:7a3a60bddb8aa4f7667ce1e0,Gävleborg,Dellenbygdens fvof,Sjö,Ytterstensjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:260250a6b6f0615e852e94a7,Gävleborg,Dellenbygdens fvof,Sjö,Yttre Rimskogssjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:30d6cf404e6c971720722dc1,Gävleborg,Dellenbygdens fvof,Sjö,Älvessjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:29b75f26d7a172e3f8919161,Gävleborg,Dellenbygdens fvof,Sjö,Östra Brännåstjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:5a5ded8e7a98f8c1b2afafcf,Gävleborg,Dellenbygdens fvof,Sjö,Östra Geasjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:658486db6fddb9bc78c1ace0,Gävleborg,Dellenbygdens fvof,Sjö,Östra Hävlungen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:e8e584961ae3621deb390bc3,Gävleborg,Dellenbygdens fvof,Sjö,Övre Järvåssjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:8874383a5bed63360af4eaba,Gävleborg,Dellenbygdens fvof,Sjö,Övre Rimskogssjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:5e4f4b2d1bd84023a801f282,Gävleborg,Dellenbygdens fvof,Vattendrag,Andersbob.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:1e144ecc62549fb31372cfd0,Gävleborg,Dellenbygdens fvof,Vattendrag,Begstjärnsbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:7f818b3477812f0cf8b5cb9a,Gävleborg,Dellenbygdens fvof,Vattendrag,Borån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:6fc1202dac61bde01787f432,Gävleborg,Dellenbygdens fvof,Vattendrag,Bredb.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:13c9e1e1388112f2a7b61c23,Gävleborg,Dellenbygdens fvof,Vattendrag,Dalån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:4f402c50a4084a2775f30185,Gävleborg,Dellenbygdens fvof,Vattendrag,Fiskemyrbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:19545a589950f02d3ff5347a,Gävleborg,Dellenbygdens fvof,Vattendrag,Flybäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:ad8add56c22a18a2f1cf15ad,Gävleborg,Dellenbygdens fvof,Vattendrag,Gammelvallsbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:351b071f11b32a325d9ddc22,Gävleborg,Dellenbygdens fvof,Vattendrag,Gammelån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:9b59f35b0c66f8bd9781716e,Gävleborg,Dellenbygdens fvof,Vattendrag,Getaån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:b3abf9a341a8f03bcf38c88b,Gävleborg,Dellenbygdens fvof,Vattendrag,Gladb.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:8734eb37800d24f60632d2ca,Gävleborg,Dellenbygdens fvof,Vattendrag,Gräsjöbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:be5f1160cbf135e7a68b305d,Gävleborg,Dellenbygdens fvof,Vattendrag,Gråängsån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:fbb55876ff75f7db20471ca3,Gävleborg,Dellenbygdens fvof,Vattendrag,Gässån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:1d3cb22c08de768cf7851dd6,Gävleborg,Dellenbygdens fvof,Vattendrag,Huggsterbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:10acbfd40062c82e86c91d63,Gävleborg,Dellenbygdens fvof,Vattendrag,Hundsjöbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:2558c49703b41442646b3bad,Gävleborg,Dellenbygdens fvof,Vattendrag,Hyboån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:58c99eba19cb163abfcd6e6f,Gävleborg,Dellenbygdens fvof,Vattendrag,Härnån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:2b73d48c4e88823114de74c5,Gävleborg,Dellenbygdens fvof,Vattendrag,Kittebäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:3a955ddbf5420c3b2fdc4b05,Gävleborg,Dellenbygdens fvof,Vattendrag,Korsmyrbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:dc241a3786eaa45d1c713ea6,Gävleborg,Dellenbygdens fvof,Vattendrag,Kölån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:401a47368162ad35089e89aa,Gävleborg,Dellenbygdens fvof,Vattendrag,Laxåsbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:8db7e28d88da0264f83e41db,Gävleborg,Dellenbygdens fvof,Vattendrag,Lövåsb.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:c089ec7da47c958b6a2f3d37,Gävleborg,Dellenbygdens fvof,Vattendrag,Naggbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:5e7e09970e04907b44000ba2,Gävleborg,Dellenbygdens fvof,Vattendrag,Njupfatbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:7f11cacdfa72af3869fc2635,Gävleborg,Dellenbygdens fvof,Vattendrag,Nyvallsbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:d642df225503491e6c6205f1,Gävleborg,Dellenbygdens fvof,Vattendrag,Olatjärnsbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:8ac9a77e93924f61ca076b4f,Gävleborg,Dellenbygdens fvof,Vattendrag,Oxsjöån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:01e858531798d5e2d93feeab,Gävleborg,Dellenbygdens fvof,Vattendrag,Rävåsbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:772c03dbf564e85fcffc579f,Gävleborg,Dellenbygdens fvof,Vattendrag,Storån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:04a8f3baeaacb5b8af5b7ea6,Gävleborg,Dellenbygdens fvof,Vattendrag,Storåsbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:aa7362bdae143dd0829eb251,Gävleborg,Dellenbygdens fvof,Vattendrag,Svartb.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:cfc50f440247fac9523789dc,Gävleborg,Dellenbygdens fvof,Vattendrag,Svartån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:221f25ba770b1ecbb00a67ef,Gävleborg,Dellenbygdens fvof,Vattendrag,Sylån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:05768b89a07a43d51d027808,Gävleborg,Dellenbygdens fvof,Vattendrag,Sågb.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:479aca7b96b92d256191dee3,Gävleborg,Dellenbygdens fvof,Vattendrag,Tannabäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:6e6abfd2e90b8594c6427966,Gävleborg,Dellenbygdens fvof,Vattendrag,Ulvsjöån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:90942008d8c5f329fc979262,Gävleborg,Dellenbygdens fvof,Vattendrag,Vikörsån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:092c163381b253f8f035e418,Gävleborg,Dellenbygdens fvof,Vattendrag,Ysjöbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:c7ac1fc94a38f8fe60455551,Gävleborg,Enångers fvof,Sjö,Bottenängestjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:99ca00d38352ffae23a600d9,Gävleborg,Enångers fvof,Sjö,Grängsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:3fc00256659efe5040a38528,Gävleborg,Enångers fvof,Sjö,Laxtjärn,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:b292d74df6e8f0e3c1e287ca,Gävleborg,Enångers fvof,Sjö,Lillsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:6663cb21b4acb5b8802e98e1,Gävleborg,Enångers fvof,Sjö,Lindesjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:88dcdd56f9624f92f4be9713,Gävleborg,Enångers fvof,Sjö,Skitigsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:3e2406ceacb815492ed4ba5c,Gävleborg,Enångers fvof,Sjö,Svedtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:07e0fbdeae25a89c8db9e288,Gävleborg,Enångers fvof,Sjö,Sörtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:6308eb10a1e665d4cab4b812,Gävleborg,Enångers fvof,Vattendrag,Brunntjärnsb.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:2e1538e90ccad0c0d8e828b4,Gävleborg,Enångers fvof,Vattendrag,Höljån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:174ba62e3afd49001cb2feae,Gävleborg,Enångers fvof,Vattendrag,Karismyrbäcken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:e0d4562a665d8902679a7185,Gävleborg,Enångers fvof,Vattendrag,Långvindsån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:32e10a9257ad5ccbfc8d7fe3,Gävleborg,Enångers fvof,Vattendrag,Millmyrån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:65461850549be49f97455cb0,Gävleborg,Enångers fvof,Vattendrag,Slättsmyrb.,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:4ec1ed48001bbdb325bc2040,Gävleborg,Enångers fvof,Vattendrag,Trönöån,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:9308a9e6b68c26802fb454bc,Gävleborg,Finnmarkens fvof,Sjö,Abborrtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:bf59b2e4d25f7ad44859dd25,Gävleborg,Finnmarkens fvof,Sjö,Acksjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:900d411fa58544edaaa08c6a,Gävleborg,Finnmarkens fvof,Sjö,Björnsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:bfb36d94a14dec65357c0d19,Gävleborg,Finnmarkens fvof,Sjö,Bomflarken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:0c6f39337a96daf95af51d72,Gävleborg,Finnmarkens fvof,Sjö,Brunnstjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:2818d9d847876f845bacb628,Gävleborg,Finnmarkens fvof,Sjö,Flarksjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:84424236011314715a97d3a5,Gävleborg,Finnmarkens fvof,Sjö,Gräsvattnet,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:74950e0c04feb18d2f4a82f4,Gävleborg,Finnmarkens fvof,Sjö,Gäddtjärnen,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:7991b8a585fde69e170e8e9c,Gävleborg,Finnmarkens fvof,Sjö,Hem-Hällsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:622f9a127543968dafe2ab36,Gävleborg,Finnmarkens fvof,Sjö,Holmsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:ee74153a3a18e11b315c912f,Gävleborg,Finnmarkens fvof,Sjö,Hussjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:ef483a1f2fd61e4c4c90cb78,Gävleborg,Finnmarkens fvof,Sjö,Iguln,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:5d2af1fedbfc13cc1741cff2,Gävleborg,Finnmarkens fvof,Sjö,Klucksjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:fa015f2e5daa6441cd2a882d,Gävleborg,Finnmarkens fvof,Sjö,Krokvattnet,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:3201c18ba00e712979f27342,Gävleborg,Finnmarkens fvof,Sjö,Lombäcksflarken,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:ff3bce8dc9a396edc65ba0f8,Gävleborg,Finnmarkens fvof,Sjö,Lort-Tyckeln,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:511759ffdcfb1aa97ce6b3ad,Gävleborg,Finnmarkens fvof,Sjö,Mellan Gryssjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:6a77d6923af74a4e232795a3,Gävleborg,Finnmarkens fvof,Sjö,Mellan-Hällsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
GAV-FK:5ac8262eeeb50d73432cb332,Gävleborg,Finnmarkens fvof,Sjö,Mellan-Kölsjön,KÄLLSÖK KVAR – vattenunikt artbelägg saknas,KÄLLSÖK_KVAR,,FVO-OMRÅDE,SOURCE_GAP_AFTER_ORIGINAL_SOURCE_SWEEP
